file,H,W,low_l_p50,nor_l_p50,exposure_ratio_med,mae_rgb
0221.jpg,4032,3024,0.003921568859368563,0.49391767382621765,125.91714550696922,0.4554302990436554
0222.jpg,4032,3024,0.0235294122248888,0.691478431224823,29.38662632069935,0.5716150999069214
0223.jpg,4032,3024,0.014556863345205784,0.5329137444496155,36.60665935740603,0.4784475564956665
0224.jpg,4032,3024,0.007843137718737125,0.36857256293296814,46.98713563538849,0.378297358751297
0225.jpg,4032,3024,0.01568627543747425,0.48659610748291016,31.01858633274914,0.45486894249916077
0226.jpg,4032,3024,0.02012156881392002,0.4507215917110443,22.3988595034274,0.4037266969680786
0227.jpg,4032,3024,0.0117647061124444,0.5065921545028687,43.05675746626488,0.47672468423843384
0228.jpg,4032,3024,0.0117647061124444,0.5056980848312378,42.98076800476666,0.4782731235027313
0229.jpg,4032,3024,0.01568627543747425,0.5847019553184509,37.272435079561,0.5234900712966919
0230.jpg,4032,3024,0.014556863345205784,0.5084902048110962,34.928972250488485,0.43279075622558594
0231.jpg,4032,3024,0.0313725508749485,0.6268784999847412,19.98114598132081,0.5456469058990479
0232.jpg,4032,3024,0.026556862518191338,0.5876196622848511,22.126052572278684,0.5367483496665955
0233.jpg,4032,3024,0.007843137718737125,0.3517058789730072,44.83690771171603,0.3634575605392456
0234.jpg,4032,3024,0.01568627543747425,0.4592117667198181,29.272945996908827,0.4466274678707123
0235.jpg,4032,3024,0.0117647061124444,0.5056823492050171,42.97943059024429,0.46848154067993164
0236.jpg,4032,3024,0.026321569457650185,0.5013450980186462,19.046244661838625,0.46710318326950073
0237.jpg,4032,3024,0.01568627543747425,0.4756392240524292,30.320129581979863,0.45319628715515137
0238.jpg,4032,3024,0.0117647061124444,0.4250117838382721,36.12301546345296,0.4283883273601532
0239.jpg,4032,3024,0.012980392202734947,0.4390588402748108,33.822245982392296,0.4357260763645172
0240.jpg,4032,3024,0.0117647061124444,0.4702000021934509,39.963687491405786,0.45116135478019714
0241.jpg,4032,3024,0.007843137718737125,0.43773335218429565,55.80401159182722,0.43111294507980347
0242.jpg,4032,3024,0.01568627543747425,0.5032432079315186,32.07977127305059,0.4503489136695862
0243.jpg,4032,3024,0.06302352994680405,0.5527412295341492,8.770271353085729,0.42746075987815857
0244.jpg,4032,3024,0.020501961931586266,0.477117657661438,23.27071860414484,0.454921692609787
0245.jpg,4032,3024,0.019607843831181526,0.46351373195648193,23.63804495293147,0.39989179372787476
0246.jpg,4032,3024,0.015964707359671593,0.5018039345741272,31.430172385700615,0.43087247014045715
0247.jpg,4032,3024,0.007564706262201071,0.38505488634109497,50.89490299998399,0.40919727087020874
0248.jpg,4032,3024,0.0117647061124444,0.4036431312561035,34.30683440487907,0.42767533659935
0249.jpg,4032,3024,0.015407843515276909,0.49818041920661926,32.330876662658255,0.4815152585506439
0250.jpg,4032,3024,0.0,0.4320392310619354,432040.2310619354,0.4138338267803192
0251.jpg,4032,3024,0.01568627543747425,0.4782784581184387,30.48837001841058,0.43088996410369873
0252.jpg,4032,3024,0.007843137718737125,0.5333059430122375,67.98796274807091,0.4425675868988037
0253.jpg,4032,3024,0.010870588943362236,0.5454118251800537,50.168639379348626,0.5047173500061035
0254.jpg,4032,3024,0.003921568859368563,0.48991766571998596,124.89740353438965,0.530888557434082
0255.jpg,4032,3024,0.003921568859368563,0.49379608035087585,125.88614707718988,0.4357486069202423
0256.jpg,4032,3024,0.0027921569999307394,0.48296862840652466,172.91173694085245,0.45582759380340576
0257.jpg,4032,3024,0.0117647061124444,0.34095296263694763,28.978623074421858,0.3961831033229828
0258.jpg,4032,3024,0.007843137718737125,0.4466392397880554,56.93936743629263,0.46173015236854553
0259.jpg,4032,3024,0.003921568859368563,0.4046313762664795,103.15494533641287,0.39047837257385254
0260.jpg,4032,3024,0.018478430807590485,0.5334863066673279,28.869249936431824,0.4554464519023895
